"Activation","tick","random_seed"
0.3003432449282518,8.0,1447430010
0.4731734586388947,9.0,1447430010
-0.19588922844984646,9.0,1447430010
0.12929715508552928,9.0,1447430010
0.4309229226368545,9.0,1447430010
-0.3663551576648679,9.0,1447430010
-0.4312934044261537,9.0,1447430010
0.6576018324028524,9.0,1447430010
0.580342272894155,9.0,1447430010
-0.8326804585152876,9.0,1447430010
0.2079201650598675,9.0,1447430010
-0.28652320845217477,9.0,1447430010
1.0,9.0,1447430010
0.399990314489195,9.0,1447430010
0.49172207961935366,9.0,1447430010
0.600109954082663,9.0,1447430010
-0.8328281759438696,9.0,1447430010
0.26850407437279167,9.0,1447430010
0.3945441065929494,9.0,1447430010
0.1305446960818601,9.0,1447430010
0.36686758628232885,9.0,1447430010
0.5293137818955435,10.0,1447430010
-0.2934327050870026,10.0,1447430010
0.14322509458648858,10.0,1447430010
0.4952217713575755,10.0,1447430010
-0.42511649881249536,10.0,1447430010
-0.5148097912961974,10.0,1447430010
0.7026545175910903,10.0,1447430010
0.6353172962167547,10.0,1447430010
-0.844073185070191,10.0,1447430010
0.26253392687007143,10.0,1447430010
-0.35290774419660353,10.0,1447430010
1.0,10.0,1447430010
0.5274342939178739,10.0,1447430010
0.5639262637256497,10.0,1447430010
0.6593663647205742,10.0,1447430010
-0.8468673790214334,10.0,1447430010
0.23580859896757356,10.0,1447430010
0.44892531243445666,10.0,1447430010
0.20065074542977746,10.0,1447430010
0.4342912534224097,10.0,1447430010
0.5833822752943015,11.0,1447430010
-0.3994492324153051,11.0,1447430010
0.15476793857298476,11.0,1447430010
0.5587913858874196,11.0,1447430010
-0.4850822819826108,11.0,1447430010
-0.5974205001576579,11.0,1447430010
0.7392264475066719,11.0,1447430010
0.6851356155654976,11.0,1447430010
-0.8515954945497997,11.0,1447430010
0.31797333352707524,11.0,1447430010
-0.42683907448596925,11.0,1447430010
1.0,11.0,1447430010
0.6509227086974463,11.0,1447430010
0.6297302318875526,11.0,1447430010
0.71137927026235,11.0,1447430010
-0.857193641676823,11.0,1447430010
0.17378010431994126,11.0,1447430010
0.5043663225753529,11.0,1447430010
0.279020347429265,11.0,1447430010
0.4999043812901146,11.0,1447430010
0.6331973493866111,12.0,1447430010
-0.5047905901841611,12.0,1447430010
0.16315307651684322,12.0,1447430010
0.6181628918963858,12.0,1447430010
-0.5441194448670895,12.0,1447430010
-0.6730322316837146,12.0,1447430010
0.7681879577382535,12.0,1447430010
0.728099004810283,12.0,1447430010
-0.8564147267839259,12.0,1447430010
0.3718401424307934,12.0,1447430010
-0.5036136021040358,12.0,1447430010
1.0,12.0,1447430010
0.7568037286492737,12.0,1447430010
0.6868403229183713,12.0,1447430010
0.7551306864769767,12.0,1447430010
-0.864980775607436,12.0,1447430010
0.08692517845455203,12.0,1447430010
0.5583640874669786,12.0,1447430010
0.3603383503185544,12.0,1447430010
0.5611354580339084,12.0,1447430010
0.677068794094866,13.0,1447430010
-0.6001799866033977,13.0,1447430010
0.16800185093326594,13.0,1447430010
0.6707544838031128,13.0,1447430010
-0.5999678280322275,13.0,1447430010
-0.7365912737902763,13.0,1447430010
0.7905514552109557,13.0,1447430010
0.7633296162183509,13.0,1447430010
-0.8593668865227172,13.0,1447430010
0.42223241640533926,13.0,1447430010
-0.5770944696358941,13.0,1447430010
1.0,13.0,1447430010
0.835353921338492,13.0,1447430010
0.7340527071983162,13.0,1447430010
0.7902503934517687,13.0,1447430010
-0.8710196946540383,13.0,1447430010
-0.015201266212088421,13.0,1447430010
0.6084540064648963,13.0,1447430010
0.4391745170637356,13.0,1447430010
0.6159403454301123,13.0,1447430010
0.7140924597233508,14.0,1447430010
-0.6791847782949456,14.0,1447430010
0.1694201233327437,14.0,1447430010
0.7152066667792013,14.0,1447430010
-0.6506523529743006,14.0,1447430010
-0.7857011543243028,14.0,1447430010
0.8074079330003139,14.0,1447430010
0.7908827848697644,14.0,1447430010
-0.8610314889699793,14.0,1447430010
0.4679245166640213,14.0,1447430010
-0.6418509156071084,14.0,1447430010
1.0,14.0,1447430010
0.8852645996158,14.0,1447430010
0.7713497926124252,14.0,1447430010
0.8171223393684441,14.0,1447430010
-0.875799236248118,14.0,1447430010
-0.12106414768845723,14.0,1447430010
0.6527460047394594,14.0,1447430010
0.5111310209799267,14.0,1447430010
0.663105790864928,14.0,1447430010
0.7442056440939888,15.0,1447430010
-0.7397665772749613,15.0,1447430010
0.16790997526666096,15.0,1447430010
0.7513127901068992,15.0,1447430010
-0.6947844057220789,15.0,1447430010
-0.8209470615292866,15.0,1447430010
0.8198588582450901,15.0,1447430010
0.8115751443464065,15.0,1447430010
-0.8618071506189994,15.0,1447430010
0.5083530625663577,15.0,1447430010
-0.6949258789908339,15.0,1447430010
1.0,15.0,1447430010
0.9128172479604304,15.0,1447430010
0.7996855099547204,15.0,1447430010
0.8367744525471973,15.0,1447430010
-0.8796030354866431,15.0,1447430010
-0.22112844906942705,15.0,1447430010
0.6902491767221705,15.0,1447430010
0.5735738075407758,15.0,1447430010
0.7023327106692224,15.0,1447430010
0.7679969740312278,16.0,1447430010
-0.7835578702959791,16.0,1447430010
0.1641646371848276,16.0,1447430010
0.7796901426727084,16.0,1447430010
-0.7317188273422863,16.0,1447430010
-0.8448522344534976,16.0,1447430010
0.8289336212151379,16.0,1447430010
0.826634422598007,16.0,1447430010
-0.861975934013247,16.0,1447430010
0.5434687927229084,16.0,1447430010
-0.7360830431462886,16.0,1447430010
1.0,16.0,1447430010
0.9267375456060541,16.0,1447430010
0.8205654259333495,16.0,1447430010
0.8505905176452884,16.0,1447430010
-0.8826054388528821,16.0,1447430010
-0.30999743389145124,16.0,1447430010
0.7208709340101748,16.0,1447430010
0.6256665104318949,16.0,1447430010
0.7340640997349132,16.0,1447430010
0.7864002585825415,17.0,1447430010
-0.8139599766831619,17.0,1447430010
0.15887208165998726,17.0,1447430010
0.8014010577509797,17.0,1447430010
-0.7615425898330783,17.0,1447430010
-0.8604665247511356,17.0,1447430010
0.8355141967309674,17.0,1447430010
0.8373532757471636,17.0,1447430010
-0.8617464616626156,17.0,1447430010
0.5735524733985335,17.0,1447430010
-0.7668324996656235,17.0,1447430010
1.0,17.0,1447430010
0.933772749344962,17.0,1447430010
0.8356211912639988,17.0,1447430010
0.85999296138299,17.0,1447430010
-0.8849394043041338,17.0,1447430010
-0.3860016125862,17.0,1447430010
0.745170097788592,17.0,1447430010
0.6678807149102111,17.0,1447430010
0.759181661402107,17.0,1447430010
0.8004269776782199,18.0,1447430010
-0.8345466148530527,18.0,1447430010
0.15260473115098938,18.0,1447430010
0.8176524535607226,18.0,1447430010
-0.7849049452558924,18.0,1447430010
-0.8704500653662648,18.0,1447430010
0.8402966855638256,18.0,1447430010
0.8448701978165476,18.0,1447430010
-0.8612762601032145,18.0,1447430010
0.5990614840484663,18.0,1447430010
-0.789290286275402,18.0,1447430010
1.0,18.0,1447430010
0.9376468003563729,18.0,1447430010
0.8463258734841432,18.0,1447430010
0.8662256249869601,18.0,1447430010
-0.8867261253939013,18.0,1447430010
-0.4496550344931553,18.0,1447430010
0.7640422199631653,18.0,1447430010
0.7013845860006248,18.0,1447430010
0.7787295111039251,18.0,1447430010
0.811008199156365,19.0,1447430010
-0.8482965780163859,19.0,1447430010
0.14579132857834323,19.0,1447430010
0.8296042634760552,19.0,1447430010
-0.8027677227909361,19.0,1447430010
-0.8767750557889307,19.0,1447430010
0.8437968042269416,19.0,1447430010
0.8500891842836171,19.0,1447430010
-0.8606820409663046,19.0,1447430010
0.6205248511136057,19.0,1447430010
-0.8054799901765909,19.0,1447430010
1.0,19.0,1447430010
0.9400325195761144,19.0,1447430010
0.85387426094663,19.0,1447430010
0.8702672102468063,19.0,1447430010
-0.8880785519397059,19.0,1447430010
-0.5023604656582535,19.0,1447430010
0.7784686361341336,19.0,1447430010
0.7275801733083236,19.0,1447430010
0.7937377003501616,19.0,1447430010
0.8189316941369499,20.0,1447430010
-0.8574278634280796,20.0,1447430010
0.13873252105141287,20.0,1447430010
0.838269645251192,20.0,1447430010
-0.8161764711889973,20.0,1447430010
-0.8807791347526309,20.0,1447430010
0.8463821537935733,20.0,1447430010
0.8536862811255693,20.0,1447430010
-0.8600461283918205,20.0,1447430010
0.638478788344501,20.0,1447430010
-0.8170696167992889,20.0,1447430010
1.0,20.0,1447430010
0.9416314390346975,20.0,1447430010
0.8591745721748613,20.0,1447430010
0.8728360950826826,20.0,1447430010
-0.8890962987236534,20.0,1447430010
-0.5457182529151895,20.0,1447430010
0.7893672852457215,20.0,1447430010
0.7478387895284544,20.0,1447430010
0.8051343308255974,20.0,1447430010
0.8248333034938801,21.0,1447430010
-0.8634945370998264,21.0,1447430010
0.13157598019902422,21.0,1447430010
0.8444793781457633,21.0,1447430010
-0.8261080689480633,21.0,1447430010
-0.8833265330475564,21.0,1447430010
0.848310363789305,21.0,1447430010
0.8561503041989302,21.0,1447430010
-0.859422684593265,21.0,1447430010
0.6534302857809592,21.0,1447430010
-0.8253408614446259,21.0,1447430010
1.0,21.0,1447430010
0.9427592364897318,21.0,1447430010
0.8628905081487869,21.0,1447430010
0.874435999592868,21.0,1447430010
-0.8898617977341678,21.0,1447430010
-0.5812442309771149,21.0,1447430010
0.7975265402164122,21.0,1447430010
0.7633792786633077,21.0,1447430010
0.8137116531332421,21.0,1447430010
0.8292117330856908,22.0,1447430010
-0.8675484067267977,22.0,1447430010
0.12442873167673296,22.0,1447430010
0.848884755603046,22.0,1447430010
-0.8333971036779865,22.0,1447430010
-0.8849616018444697,22.0,1447430010
0.8497616039257624,22.0,1447430010
0.8578280467550556,22.0,1447430010
-0.8588441327675891,22.0,1447430010
0.6658388791902266,22.0,1447430010
-0.8312436490371915,22.0,1447430010
1.0,22.0,1447430010
0.94357985304765,22.0,1447430010
0.8654952118257001,22.0,1447430010
0.8754094680640325,22.0,1447430010
-0.8904398740547045,22.0,1447430010
-0.6102774406720823,22.0,1447430010
0.8035893715909953,22.0,1447430010
0.7752279736237924,22.0,1447430010
0.8201211353041334,22.0,1447430010
0.8324507571726552,23.0,1447430010
-0.8702863293230455,23.0,1447430010
0.11740783636079412,23.0,1447430010
0.8519807369028601,23.0,1447430010
-0.8387161975009172,23.0,1447430010
-0.8860231618336193,23.0,1447430010
0.8508626565061923,23.0,1447430010
0.8589628230042174,23.0,1447430010
-0.858327160005287,23.0,1447430010
0.6761097044579881,23.0,1447430010
-0.8354670940498877,23.0,1447430010
1.0,23.0,1447430010
0.9441897770826219,23.0,1447430010
0.8673213325261633,23.0,1447430010
0.8759844814113623,23.0,1447430010
-0.8908797022166326,23.0,1447430010
-0.6339628514568794,23.0,1447430010
0.8080639580149261,23.0,1447430010
0.7842201400888097,23.0,1447430010
0.8248836467297197,23.0,1447430010
0.8348417937780228,24.0,1447430010
-0.8721637540376711,24.0,1447430010
0.1105818600763294,24.0,1447430010
0.8541355326280087,24.0,1447430010
-0.8425864295314216,24.0,1447430010
-0.8867213766811182,24.0,1447430010
0.8517036841121413,24.0,1447430010
0.8597241768028551,24.0,1447430010
-0.8578777653954945,24.0,1447430010
0.6845932435510136,24.0,1447430010
-0.8385040662493406,24.0,1447430010
1.0,24.0,1447430010
0.9446504308096393,24.0,1447430010
0.8686012828658639,24.0,1447430010
0.8763102999133477,24.0,1447430010
-0.8912176943100439,24.0,1447430010
-0.6532621792629055,24.0,1447430010
0.8113442125445604,24.0,1447430010
0.7910201442691545,24.0,1447430010
0.8284067208239735,24.0,1447430010
0.8366040309298824,25.0,1447430010
-0.8734762269470098,25.0,1447430010
0.10398809545710849,25.0,1447430010
0.8556186583934013,25.0,1447430010
-0.8454010765836395,25.0,1447430010
-0.8871869008845119,25.0,1447430010
0.852349622642201,25.0,1447430010
0.8602297192753896,25.0,1447430010
-0.8574951733797582,25.0,1447430010
0.691588713364374,25.0,1447430010
-0.840704065722631,25.0,1447430010
1.0,25.0,1447430010
0.9450028108552735,25.0,1447430010
0.869496878436964,25.0,1447430010
0.8764832834858365,25.0,1447430010
-0.8914804050026213,25.0,1447430010
-0.6689744960483741,25.0,1447430010
0.8137311641735095,25.0,1447430010
0.7961480443885598,25.0,1447430010
0.831003936467398,25.0,1447430010
0.8379012009109619,26.0,1447430010
-0.8744149581424238,26.0,1447430010
0.09764414933872327,26.0,1447430010
0.8566251699547448,26.0,1447430010
-0.8474516214461131,26.0,1447430010
-0.8875014797528182,26.0,1447430010
0.8528478511041805,26.0,1447430010
0.8605607731993893,26.0,1447430010
-0.8571746868312892,26.0,1447430010
0.6973491489708871,26.0,1447430010
-0.8423135118199852,26.0,1447430010
1.0,26.0,1447430010
0.9452751857442786,26.0,1447430010
0.8701207874851024,26.0,1447430010
0.8765648104215223,26.0,1447430010
-0.8916870503151014,26.0,1447430010
-0.68175911493971,26.0,1447430010
0.8154526552457187,26.0,1447430010
0.8000063151614155,26.0,1447430010
0.8329135148331926,26.0,1447430010
